title\url\rating\genre\languages\type\director\cast\score\boxOffice\releaseDate\votes\duration
White Chicks\https://www.imdb.com/title/tt0381707\PG-13\Comedy, Crime\English\movie\Keenen Ivory Wayans\Marlon Wayans, Shawn Wayans, Busy Philipps\5.7\$70,831,760\Wed Jun 23 2004 00:00:00 GMT-0500 (hora de verano central)\141,949\109 min
The Do-Over\https://www.imdb.com/title/tt4769836\TV-MA\Action, Adventure, Comedy\English\movie\Steven Brill\Adam Sandler, David Spade, Paula Patton\5.7\N/A\Fri May 27 2016 00:00:00 GMT-0500 (hora de verano central)\45,562\108 min
Zootopia\https://www.imdb.com/title/tt2948356\PG\Animation, Adventure, Comedy\English\movie\Byron Howard, Rich Moore, Jared Bush\Ginnifer Goodwin, Jason Bateman, Idris Elba\8\$341,268,248\Fri Mar 04 2016 00:00:00 GMT-0600 (hora estándar central)\480,166\108 min
Meet the Blacks\https://www.imdb.com/title/tt4191580\R\Comedy, Horror\English\movie\Deon Taylor\Mike Epps, Zulay Henao, Alex Henderson\4.8\$9,097,072\Fri Apr 01 2016 00:00:00 GMT-0600 (hora estándar central)\36,446\94 min
Finding Dory\https://www.imdb.com/title/tt2277860\PG\Animation, Adventure, Comedy\English, Indonesian\movie\Andrew Stanton, Angus MacLane\Ellen DeGeneres, Albert Brooks, Ed O'Neill\7.3\$486,295,561\Fri Jun 17 2016 00:00:00 GMT-0500 (hora de verano central)\266,667\97 min
Sausage Party\https://www.imdb.com/title/tt1700841\R\Animation, Adventure, Comedy\English\movie\Greg Tiernan, Conrad Vernon\Seth Rogen, Kristen Wiig, Jonah Hill\6.1\$97,685,686\Fri Aug 12 2016 00:00:00 GMT-0500 (hora de verano central)\190,259\89 min
Pete's Dragon\https://www.imdb.com/title/tt2788732\PG\Action, Adventure, Comedy\English\movie\David Lowery\Bryce Dallas Howard, Robert Redford, Oakes Fegley\6.7\$76,233,151\Fri Aug 12 2016 00:00:00 GMT-0500 (hora de verano central)\57,854\102 min
Justice League\https://www.imdb.com/title/tt0974015\PG-13\Action, Adventure, Fantasy\English, Irish Gaelic, Russian, Icelandic\movie\Zack Snyder\Ben Affleck, Gal Gadot, Jason Momoa\6.1\$229,024,295\Fri Nov 17 2017 00:00:00 GMT-0600 (hora estándar central)\440,591\120 min
The Jungle Book\https://www.imdb.com/title/tt3040964\PG\Adventure, Drama, Family\English, Hindi, Bengali, Kannada, Telugu, Tamil, Assamese, Urdu, Oriya, Punjabi, Malayalam, Marathi, Rajasthani, Haryanvi, Nepali\movie\Jon Favreau\Neel Sethi, Bill Murray, Ben Kingsley\7.4\$364,001,123\Fri Apr 15 2016 00:00:00 GMT-0500 (hora de verano central)\272,990\106 min
The Angry Birds Movie\https://www.imdb.com/title/tt1985949\PG\Animation, Action, Adventure\English\movie\Clay Kaytis, Fergal Reilly\Jason Sudeikis, Josh Gad, Danny McBride\6.2\$107,509,366\Fri May 20 2016 00:00:00 GMT-0500 (hora de verano central)\90,416\97 min
An Extremely Goofy Movie\https://www.imdb.com/title/tt0208185\G\Animation, Comedy, Family, Sport\English\movie\Douglas McCarthy\Bill Farmer, Jason Marsden, Jeff Bennett, Jim Cummings\6.4\N/A\Tue Feb 29 2000 00:00:00 GMT-0600 (hora estándar central)\10,662\79 min
The Iron Giant\https://www.imdb.com/title/tt0129167\PG\Animation, Action, Adventure\English\movie\Brad Bird\Eli Marienthal, Harry Connick Jr., Jennifer Aniston\8.1\$23,315,035\Fri Aug 06 1999 00:00:00 GMT-0500 (hora de verano central)\187,588\86 min
LEGO Ninjago: Masters of Spinjitzu\https://www.imdb.com/title/tt13117332\Not Rated\Animation, Action, Adventure\English\movie\Michael Hegner, Justin Joseph Murphy\Michael Adamthwaite, Paul Dobson, Brian Drummond, Michael Kopsa\8.2\N/A\Fri Jan 14 2011 00:00:00 GMT-0600 (hora estándar central)\54\44 min
Goosebumps\https://www.imdb.com/title/tt1051904\PG\Adventure, Comedy, Fantasy\English\movie\Rob Letterman\Jack Black, Dylan Minnette, Odeya Rush\6.3\$80,080,379\Fri Oct 16 2015 00:00:00 GMT-0500 (hora de verano central)\87,445\103 min
The Little Rascals\https://www.imdb.com/title/tt0110366\PG\Comedy, Family, Romance\English\movie\Penelope Spheeris\Travis Tedford, Bug Hall, Brittany Ashton Holmes\6.3\$52,125,282\Fri Aug 05 1994 00:00:00 GMT-0600 (hora estándar central)\48,539\82 min
Flubber\https://www.imdb.com/title/tt0119137\PG\Comedy, Family, Sci-Fi\English\movie\Les Mayfield\Robin Williams, Marcia Gay Harden, Christopher McDonald\5.3\$92,977,226\Wed Nov 26 1997 00:00:00 GMT-0600 (hora estándar central)\88,804\93 min
Tarzan\https://www.imdb.com/title/tt0120855\G\Animation, Adventure, Comedy\English\movie\Chris Buck, Kevin Lima\Tony Goldwyn, Minnie Driver, Brian Blessed\7.3\$171,091,819\Fri Jun 18 1999 00:00:00 GMT-0500 (hora de verano central)\220,343\88 min
The Emperor's New Groove\https://www.imdb.com/title/tt0120917\G\Animation, Adventure, Comedy\English\movie\Mark Dindal\David Spade, John Goodman, Eartha Kitt\7.4\$89,636,687\Fri Dec 15 2000 00:00:00 GMT-0600 (hora estándar central)\197,655\78 min
Lilo & Stitch\https://www.imdb.com/title/tt0275847\PG\Animation, Adventure, Comedy\English, Hawaiian\movie\Dean DeBlois, Chris Sanders\Daveigh Chase, Chris Sanders, Tia Carrere\7.3\$145,794,338\Fri Jun 21 2002 00:00:00 GMT-0500 (hora de verano central)\184,504\85 min
Scooby-Doo 2: Monsters Unleashed\https://www.imdb.com/title/tt0331632\PG\Adventure, Comedy, Family\English\movie\Raja Gosnell\Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard\5.1\$84,239,132\Fri Mar 26 2004 00:00:00 GMT-0600 (hora estándar central)\55,953\93 min
The Pacifier\https://www.imdb.com/title/tt0395699\PG\Action, Comedy, Drama\English, Korean\movie\Adam Shankman\Vin Diesel, Brittany Snow, Max Thieriot\5.6\$113,086,868\Fri Mar 04 2005 00:00:00 GMT-0600 (hora estándar central)\93,370\95 min
Bee Movie\https://www.imdb.com/title/tt0389790\PG\Animation, Adventure, Comedy\English\movie\Simon J. Smith, Steve Hickner\Jerry Seinfeld, Renée Zellweger, Matthew Broderick\6.1\$126,631,277\Fri Nov 02 2007 00:00:00 GMT-0600 (hora estándar central)\158,222\91 min
Kung Fu Panda\https://www.imdb.com/title/tt0441773\PG\Animation, Action, Adventure\English\movie\Mark Osborne, John Stevenson\Jack Black, Ian McShane, Angelina Jolie\7.6\$215,771,591\Fri Jun 06 2008 00:00:00 GMT-0500 (hora de verano central)\454,743\92 min
Hotel Transylvania 2\https://www.imdb.com/title/tt2510894\PG\Animation, Adventure, Comedy\English\movie\Genndy Tartakovsky\Adam Sandler, Andy Samberg, Selena Gomez\6.6\$169,700,110\Fri Sep 25 2015 00:00:00 GMT-0500 (hora de verano central)\123,454\89 min
Kung Fu Panda 3\https://www.imdb.com/title/tt2267968\PG\Animation, Action, Adventure\English\movie\Alessandro Carloni, Jennifer Yuh Nelson\Jack Black, Bryan Cranston, Dustin Hoffman\7.1\$143,528,619\Fri Jan 29 2016 00:00:00 GMT-0600 (hora estándar central)\152,158\95 min
Open Season: Scared Silly!\https://www.imdb.com/title/tt4938374\PG\Animation, Adventure, Comedy, Family, Horror\English\movie\David Feiss\Will Townsend, Donny Lucas, Melissa Sturm, Trevor Devall\5.1\N/A\Tue Mar 08 2016 00:00:00 GMT-0600 (hora estándar central)\2,655\84 min
Alice Through the Looking Glass\https://www.imdb.com/title/tt2567026\PG\Adventure, Family, Fantasy\English\movie\James Bobin\Mia Wasikowska, Johnny Depp, Helena Bonham Carter\6.1\$77,041,381\Fri May 27 2016 00:00:00 GMT-0500 (hora de verano central)\105,544\113 min
Antz\https://www.imdb.com/title/tt0120587\PG\Animation, Adventure, Comedy\English\movie\Eric Darnell, Tim Johnson\Woody Allen, Sharon Stone, Gene Hackman\6.6\$90,757,863\Fri Oct 02 1998 00:00:00 GMT-0500 (hora de verano central)\153,418\83 min
Chicken Run\https://www.imdb.com/title/tt0120630\G\Animation, Adventure, Comedy\English\movie\Peter Lord, Nick Park\Mel Gibson, Julia Sawalha, Phil Daniels\7.1\$106,834,564\Fri Jun 23 2000 00:00:00 GMT-0500 (hora de verano central)\188,199\84 min
Spy Kids 3: Game Over\https://www.imdb.com/title/tt0338459\PG\Action, Adventure, Comedy\English\movie\Robert Rodriguez\Daryl Sabara, Alexa PenaVega, Antonio Banderas\4.3\$111,761,982\Fri Jul 25 2003 00:00:00 GMT-0500 (hora de verano central)\59,531\84 min
Annie\https://www.imdb.com/title/tt0083564\PG\Comedy, Drama, Family\English\movie\John Huston\Aileen Quinn, Albert Finney, Carol Burnett\6.6\$57,059,003\Fri Jun 18 1982 00:00:00 GMT-0600 (hora estándar central)\44,765\127 min
Lilo & Stitch 2: Stitch Has a Glitch\https://www.imdb.com/title/tt0457993\PG\Animation, Comedy, Drama, Family, Sci-Fi\English, French, Spanish\movie\Michael LaBash, Tony Leondis\Chris Sanders, Dakota Fanning, Tia Carrere, David Ogden Stiers\6.3\N/A\Tue Aug 30 2005 00:00:00 GMT-0500 (hora de verano central)\12,911\68 min
Paddington\https://www.imdb.com/title/tt1109624\PG\Adventure, Comedy, Family\English\movie\Paul King\Hugh Bonneville, Sally Hawkins, Julie Walters\7.2\$76,271,832\Fri Jan 16 2015 00:00:00 GMT-0600 (hora estándar central)\111,135\95 min
Minions\https://www.imdb.com/title/tt2293640\PG\Animation, Adventure, Comedy\English, Spanish\movie\Kyle Balda, Pierre Coffin\Sandra Bullock, Jon Hamm, Michael Keaton\6.4\$336,045,770\Fri Jul 10 2015 00:00:00 GMT-0500 (hora de verano central)\228,926\91 min
The Little Prince\https://www.imdb.com/title/tt1754656\PG\Animation, Adventure, Drama\English\movie\Mark Osborne\Jeff Bridges, Mackenzie Foy, Rachel McAdams\7.7\$1,339,152\Fri Aug 05 2016 00:00:00 GMT-0500 (hora de verano central)\61,172\108 min
Cool Runnings\https://www.imdb.com/title/tt0106611\PG\Adventure, Comedy, Family\English, German, Russian\movie\Jon Turteltaub\John Candy, Leon, Doug E. Doug\7\$68,856,263\Fri Oct 01 1993 00:00:00 GMT-0600 (hora estándar central)\102,532\98 min
Homeward Bound: The Incredible Journey\https://www.imdb.com/title/tt0107131\G\Adventure, Comedy, Drama\English\movie\Duwayne Dunham\Michael J. Fox, Sally Field, Don Alder\6.9\$41,833,324\Fri Feb 12 1993 00:00:00 GMT-0600 (hora estándar central)\45,919\84 min
Anastasia\https://www.imdb.com/title/tt0118617\G\Animation, Adventure, Drama\English, Russian, French\movie\Don Bluth, Gary Goldman\Meg Ryan, John Cusack, Christopher Lloyd\7.1\$58,406,347\Fri Nov 21 1997 00:00:00 GMT-0600 (hora estándar central)\121,409\94 min
Curious George\https://www.imdb.com/title/tt0381971\G\Animation, Adventure, Comedy\English\movie\Matthew O'Callaghan\Will Ferrell, Drew Barrymore, Eugene Levy\6.5\$58,360,760\Fri Feb 10 2006 00:00:00 GMT-0600 (hora estándar central)\16,605\87 min
Secret of the Wings\https://www.imdb.com/title/tt1217213\G\Animation, Family, Fantasy\English\movie\Bobs Gannaway, Peggy Holmes\Mae Whitman, Lucy Hale, Timothy Dalton\7\N/A\Fri Dec 14 2012 00:00:00 GMT-0600 (hora estándar central)\12,162\75 min
Walt Disney Animation Studios Short Films Collection\https://www.imdb.com/title/tt6181728\G\Animation, Adventure, Comedy, Family\English\movie\Roger Allers, Mark Henn, Lauren MacMullan\Paul Briggs, Alan Dale, Bill Farmer, Jack Goldenberg\7.7\N/A\Tue Aug 18 2015 00:00:00 GMT-0500 (hora de verano central)\726\89 min
The BFG\https://www.imdb.com/title/tt3691740\PG\Adventure, Family, Fantasy\English, Hindi\movie\Steven Spielberg\Mark Rylance, Ruby Barnhill, Penelope Wilton\6.3\$55,483,770\Fri Jul 01 2016 00:00:00 GMT-0500 (hora de verano central)\84,572\117 min
The Prince of Egypt\https://www.imdb.com/title/tt0120794\PG\Animation, Adventure, Drama\English, Hebrew\movie\Brenda Chapman, Steve Hickner, Simon Wells\Val Kilmer, Ralph Fiennes, Michelle Pfeiffer\7.1\$101,413,188\Fri Dec 18 1998 00:00:00 GMT-0600 (hora estándar central)\129,739\99 min
The Road to El Dorado\https://www.imdb.com/title/tt0138749\PG\Animation, Adventure, Comedy\English\movie\Bibo Bergeron, Don Paul, Jeffrey Katzenberg\Kevin Kline, Kenneth Branagh, Rosie Perez\6.9\$50,863,742\Fri Mar 31 2000 00:00:00 GMT-0600 (hora estándar central)\93,888\89 min
Fantasia\https://www.imdb.com/title/tt0032455\G\Animation, Family, Fantasy\English\movie\James Algar, Samuel Armstrong, Ford Beebe Jr.\Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra\7.7\$76,408,097\Fri Sep 19 1941 00:00:00 GMT-0600 (hora de verano central)\94,746\125 min
An American Tail\https://www.imdb.com/title/tt0090633\G\Animation, Adventure, Comedy\English\movie\Don Bluth\Dom DeLuise, Christopher Plummer, Erica Yohn\6.9\$47,483,002\Fri Nov 21 1986 00:00:00 GMT-0600 (hora estándar central)\52,699\80 min
Balto\https://www.imdb.com/title/tt0112453\G\Animation, Adventure, Drama\English\movie\Simon Wells\Kevin Bacon, Bob Hoskins, Bridget Fonda\7.1\$11,348,324\Fri Dec 22 1995 00:00:00 GMT-0600 (hora estándar central)\43,209\78 min
Brother Bear 2\https://www.imdb.com/title/tt0465925\G\Animation, Adventure, Comedy, Family, Fantasy, Romance\English\movie\Ben Gluck\Patrick Dempsey, Mandy Moore, Jeremy Suarez, Rick Moranis\6.2\N/A\Tue Aug 29 2006 00:00:00 GMT-0500 (hora de verano central)\15,778\74 min
The Pirate Fairy\https://www.imdb.com/title/tt2483260\G\Animation, Adventure, Family, Fantasy\English\movie\Peggy Holmes\Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu\6.6\N/A\Thu Feb 13 2014 00:00:00 GMT-0600 (hora estándar central)\12,366\78 min
FernGully: The Last Rainforest\https://www.imdb.com/title/tt0104254\G\Animation, Adventure, Family\English\movie\Bill Kroyer\Samantha Mathis, Christian Slater, Robin Williams\6.5\$24,650,296\Fri Apr 10 1992 00:00:00 GMT-0600 (hora estándar central)\29,996\76 min
Harry and the Hendersons\https://www.imdb.com/title/tt0093148\PG\Comedy, Family, Fantasy\English\movie\William Dear\John Lithgow, Melinda Dillon, Margaret Langrick\6\$29,760,613\Fri Jun 05 1987 00:00:00 GMT-0600 (hora estándar central)\35,454\110 min
Atlantis: The Lost Empire\https://www.imdb.com/title/tt0230011\PG\Animation, Action, Adventure\English, French, Spanish\movie\Gary Trousdale, Kirk Wise\Michael J. Fox, Jim Varney, Corey Burton\6.9\$84,056,472\Fri Jun 15 2001 00:00:00 GMT-0500 (hora de verano central)\115,876\95 min
Atlantis: Milo's Return\https://www.imdb.com/title/tt0344864\G\Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi\Norwegian, English\movie\Victor Cook, Toby Shelton, Tad Stones\James Arnold Taylor, Cree Summer, John Mahoney, Jacqueline Obradors\5.1\N/A\Tue May 20 2003 00:00:00 GMT-0500 (hora de verano central)\8,573\70 min
Corpse Bride\https://www.imdb.com/title/tt0121164\PG\Animation, Drama, Family\English\movie\Tim Burton, Mike Johnson\Johnny Depp, Helena Bonham Carter, Emily Watson\7.3\$53,401,527\Fri Sep 23 2005 00:00:00 GMT-0500 (hora de verano central)\265,218\77 min
Baby's Day Out\https://www.imdb.com/title/tt0109190\PG\Adventure, Comedy, Crime\English\movie\Patrick Read Johnson\Lara Flynn Boyle, Joe Mantegna, Joe Pantoliano\6.1\$16,827,402\Fri Jul 01 1994 00:00:00 GMT-0600 (hora estándar central)\50,150\99 min
Blank Check\https://www.imdb.com/title/tt0109287\PG\Comedy, Crime, Family\English\movie\Rupert Wainwright\Brian Bonsall, Karen Duffy, James Rebhorn\5.2\$30,577,969\Fri Feb 11 1994 00:00:00 GMT-0600 (hora estándar central)\20,489\93 min
Heavyweights\https://www.imdb.com/title/tt0110006\PG\Comedy, Drama, Family\English\movie\Steven Brill\Tom McGowan, Aaron Schwartz, Ben Stiller\6.6\$17,689,177\Fri Feb 17 1995 00:00:00 GMT-0600 (hora estándar central)\27,628\100 min
D2: The Mighty Ducks\https://www.imdb.com/title/tt0109520\PG\Comedy, Drama, Family\English, Icelandic\movie\Sam Weisman\Emilio Estevez, Kathryn Erbe, Michael Tucker\6.1\$45,610,410\Fri Mar 25 1994 00:00:00 GMT-0600 (hora estándar central)\40,163\106 min
