title\rating\user rating score\genre\languages\series or movie\countries\director\writer\cast\imdb score\boxoffice\release date\netflix release date\production house\imdb link\imdb votes\type\duration
Kaleidoscope\TV-MA\\Thrillers\\\United Kingdom\Rupert Jones\\Toby Jones, Anne Reid, Sinead Matthews, Cecilia Noble, Karl Johnson, Frederick Schmidt, Deborah Findlay, Manjinder Virk\\\\2018-05-08\\\\Movie\99 min
Kalki\TV-14\\Dramas, Independent Movies, International Movies\\\India\Dhilip Kumar\\Kishore Kumar G., Yasmin Ponnappa, Mithraboomi Saravanan\\\\2018-03-01\\\\Movie\41 min
Karzzzz\TV-14\\International Movies, Music & Musicals, Romantic Movies\\\India\Satish Kaushik\\Himesh Reshammiya, Urmila Matondkar, Shweta Kumar, Dino Morea, Raj Babbar, Danny Denzongpa, Gulshan Grover, Rohini Hattangadi, Asrani, Smita Bansal\\\\2017-10-22\\\\Movie\137 min
Kate & Leopold\PG-13\\Comedies, Romantic Movies\\\United States\James Mangold\\Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer, Natasha Lyonne, Bradley Whitford, Paxton Whitehead, Spalding Gray, Josh Stamberg, Matthew Sussman\\\\2020-01-01\\\\Movie\118 min
Katha\TV-PG\\Comedies, Dramas, Independent Movies\\\India\Sai Paranjape\\Farooq Shaikh, Naseeruddin Shah, Deepti Naval, Veeni Paranjape Joglekar, Mallika Sarabhai, Arun Joglekar\\\\2019-12-31\\\\Movie\140 min
Katt Williams: Live\NR\\Stand-Up Comedy\\\United States\Alphonso J. Wesson\\Katt Williams\\\\2018-07-19\\\\Movie\85 min
Kaviyude Osyath\TV-14\\Dramas, International Movies\\\India\Vineeth Anil\\Prakash Bare, Arun Kumar, Kulappulli Leela, Sangeetha Mohan, Kochu Preman\\\\2018-07-01\\\\Movie\116 min
Kay Dyache Bola\TV-14\\Comedies, Dramas, International Movies\\\India\Chandrakant Kulkarni\\Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav\\\\2018-01-01\\\\Movie\133 min
Ken Burns: The Civil War\TV-14\\Docuseries\\\United States\Ken Burns\\Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David McCullough, Arthur Miller, Christopher Murney, Charles McDowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel\\\\2017-02-22\\\\TV Show\1 Season
Kevin Hart: Laugh at My Pain\R\\Stand-Up Comedy\\\United States\Leslie Small, Tim Story\\Kevin Hart\\\\2018-10-01\\\\Movie\89 min
Kevin Hart: Seriously Funny\TV-MA\\Stand-Up Comedy\\\United States\Shannon Hartman\\Kevin Hart\\\\2018-10-01\\\\Movie\67 min
Kevyn Aucoin: Beauty & the Beast in Me\TV-MA\\Documentaries, LGBTQ Movies\\\United States\Lori Kaye\\Kevyn Aucoin, Cindy Crawford, Naomi Campbell, Gwyneth Paltrow, Andie MacDowell, Paulina Porizkova, Amber Valletta\\\\2019-01-01\\\\Movie\90 min
Khalnayak\TV-14\\Action & Adventure, Dramas, International Movies\\\India\Subhash Ghai\\Sanjay Dutt, Madhuri Dixit, Jackie Shroff, Anupam Kher, Rakhee Gulzar, Pramod Moutho, Ramya Krishnan, Sushmita Mukherjee, Neena Gupta, A.K. Hangal\\\\2018-03-01\\\\Movie\170 min
Khosla Ka Ghosla\TV-14\\Comedies, Dramas, International Movies\\\India\Dibakar Banerjee\\Anupam Kher, Boman Irani, Parvin Dabas, Tara Sharma, Navin Nischol, Kiran Juneja, Ranvir Shorey, Vinod Nagpal, Vinay Pathak, Nitish Pandey\\\\2018-08-02\\\\Movie\124 min
Khubsoorat\TV-PG\\Classic Movies, Comedies, Dramas\\\India\Hrishikesh Mukherjee\\Ashok Kumar, Rekha, Rakesh Roshan, Shashikala, Aradhana, Dina Pathak, David Abraham, S.N. Banerjee, Keshto Mukherjee\\\\2019-12-31\\\\Movie\120 min
Khushi\TV-14\\Comedies, International Movies, Music & Musicals\\\India\Surya S.J., Sunil Kumar Agrawal\\Fardeen Khan, Kareena Kapoor, Amrish Puri, Navin Nischol, Beena, Anup Soni, Johnny Lever, Sharat Saxena, Amitabh Bachchan, Sakshi Shivanand\\\\2018-03-01\\\\Movie\157 min
Kia and Cosmos\TV-14\\Dramas, Independent Movies, International Movies\\\India\Sudipto Roy\\Ritwika Pal, Swastika Mukherjee, Joy Sengupta\\\\2019-05-01\\\\Movie\124 min
Kickboxer: Retaliation\R\\Action & Adventure\\\United States\Dimitri Logothetis\\Alain Moussi, Jean-Claude Van Damme, Mike Tyson, Christopher Lambert, Sara Malakul Lane, HafÃ¾Ã³r JÃºlÃ­us BjÃ¶rnsson, Sam Medina, Steven Swadling\\\\2018-04-26\\\\Movie\110 min
Kickboxer: Vengeance\TV-MA\\Action & Adventure\\\United States\John Stockwell\\Alain Moussi, Jean-Claude Van Damme, Dave Bautista, Gina Carano, Georges St-Pierre, Sara Malakul Lane, Matthew Ziff, T.J. Storm, Fabricio Werdum, Cain Velasquez\\\\2016-12-08\\\\Movie\90 min
Kicking and Screaming\R\\Comedies, Independent Movies, Romantic Movies\\\United States\Noah Baumbach\\Josh Hamilton, Olivia d'Abo, Carlos Jacott, Chris Eigeman, Eric Stoltz, Jason Wiles, Parker Posey, Cara Buono, Elliott Gould, Samuel Gould\\\\2019-11-04\\\\Movie\97 min
Kid Kulafu\TV-14\\Dramas, International Movies, Sports Movies\\\Philippines\Paul Soriano\\Robert Villar, Alessandra de Rossi, Cesar Montano, Alex Medina, Jake Macapagal, Khalil Ramos, Jomari Angeles, Kokoy DeSantos\\\\2019-03-04\\\\Movie\108 min
Kidnapping Mr. Heineken\R\\Action & Adventure, Dramas, International Movies\\\Netherlands, Belgium, United Kingdom, United States\Daniel Alfredson\\Jim Sturgess, Sam Worthington, Ryan Kwanten, Anthony Hopkins, Mark van Eeuwen, Thomas Cocquerel, Jemima West, David Dencik\\\\2017-09-08\\\\Movie\95 min
Kill Bill: Vol. 1\R\\Action & Adventure\\\United States, Japan\Quentin Tarantino\\Uma Thurman, Lucy Liu, Vivica A. Fox, Daryl Hannah, David Carradine, Michael Madsen, Julie Dreyfus, Chiaki Kuriyama, Sonny Chiba, Gordon Liu\\\\2020-01-01\\\\Movie\111 min
Kill Bill: Vol. 2\R\\Action & Adventure\\\United States\Quentin Tarantino\\Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah, Gordon Liu, Michael Parks, Perla Haney-Jardine, Helen Kim, Claire Smithies, Clark Middleton\\\\2020-01-01\\\\Movie\137 min
Kill Command\TV-MA\\Action & Adventure, Independent Movies, Sci-Fi & Fantasy\\\United Kingdom\Steven Gomez\\Vanessa Kirby, David Ajala, Mike Noble, Bentley Kalu, Tom McKay, Kelly Gough, Osi Okerafor, Damian Kell, Tim Ahern, Deborah Rosan, Thure Lindhardt\\\\2017-02-23\\\\Movie\100 min
Kill Hitler! The Luck of the Devil\TV-14\\Documentaries, International Movies\\\France\FrÃ©dÃ©ric Tonolli\\Jean-Baptiste Marcenac\\\\2019-05-01\\\\Movie\53 min
Kill Ratio\TV-MA\\Action & Adventure\\\United States\Paul Tanter\\Tom Hopper, Amy Huberman, Lacy Moore, Brian McGuinness, Luke Pierucci, Nick Dunning\\\\2017-02-17\\\\Movie\87 min
Kill the Irishman\R\\Action & Adventure, Dramas, Independent Movies\\\United States\Jonathan Hensleigh\\Ray Stevenson, Vincent D'Onofrio, Val Kilmer, Christopher Walken, Linda Cardellini, Fionnula Flanagan, Jason Butler Harner, Vinnie Jones, Paul Sorvino, Marcus Thomas, Tony Darrow\\\\2020-08-21\\\\Movie\106 min
Killer Klowns from Outer Space\PG-13\\Comedies, Cult Movies, Horror Movies\\\United States\Stephen Chiodo\\Grant Cramer, Suzanne Snyder, John Allen Nelson, John Vernon, Michael S. Siegel, Peter Licassi, Royal Dano, Christopher Titus, Irene Michaels, Karla Sue Krull\\\\2020-04-01\\\\Movie\86 min
Kills on Wheels\TV-MA\\Action & Adventure, Dramas, International Movies\\\Hungary\Attila Till\\Szabolcs ThurÃ³czy, ZoltÃ¡n Fenyvesi, AdÃ¡m Fekete, Dusan Vitanovic, MÃ³nika Balsai, Lidia Danis, ZoltÃ¡n Mucsi\\\\2018-03-15\\\\Movie\103 min
Kilo Two Bravo\R\\Dramas, Independent Movies, Thrillers\\\United Kingdom\Paul Katis\\David Elliot, Mark Stanley, Scott Kyle, Benjamin O'Mahony, Bryan Parry, Liam Ainsworth, Andy Gibbins, John Doughty, Paul Luebke, Thomas Davison, Grant Kilburn, Robert Mitchell, Jon-Paul Bell, Malachi Kirby, Ali Cook\\\\2019-03-01\\\\Movie\109 min
King Jack\NR\\Dramas, Independent Movies\\\United States\Felix Thompson\\Charlie Plummer, Cory Nichols, Christian Madsen, Danny Flaherty, Erin Davie, Chloe Levine\\\\2016-07-01\\\\Movie\81 min
King's Ransom\PG-13\\Action & Adventure, Comedies\\\United States, Canada\Jeffrey W. Byrd\\Anthony Anderson, Jay Mohr, Kellita Smith, Nicole Ari Parker, Regina Hall, Loretta Devine, Donald Faison, Leila Arcieri, Charlie Murphy, Brooke D'Orsay\\\\2019-11-01\\\\Movie\98 min
Kingpin\PG-13\\Comedies, Cult Movies, Sports Movies\\\United States\Peter Farrelly, Bobby Farrelly\\Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray, Chris Elliott, William Jordan, Richard Tyson, Lin Shaye\\\\2020-01-01\\\\Movie\114 min
Kings\R\\Dramas\\\France, Belgium, China, United States\Deniz Gamze ErgÃ¼ven\\Halle Berry, Daniel Craig, Lamar Johnson, Kaalan Walker, Rachel Hilson, Issac Ryan Brown, Callan Farris, Serenity Reign Brown, Reece Cody, Aiden Akpan\\\\2018-10-29\\\\Movie\87 min
Kis Kisko Pyaar Karoon\TV-PG\\Comedies, International Movies\\\India\Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla\\Kapil Sharma, Arbaaz Khan, Varun Sharma, Sharat Saxena, Supriya Pathak, Manoj Joshi, Manjari Fadnis, Simran Kaur Mundi, Elli Avram, Jamie Lever\\\\2017-11-01\\\\Movie\132 min
Kiss the Girls\R\\Thrillers\\\United States\Gary Fleder\\Morgan Freeman, Ashley Judd, Cary Elwes, Alex McArthur, Tony Goldwyn, Jay O. Sanders, Bill Nunn, Brian Cox\\\\2020-01-01\\\\Movie\116 min
KL Zombi\TV-14\\Comedies, Horror Movies, International Movies\\\Malaysia\Woo Ming Jin\\Zizan Razak, Siti Saleha, Zain Hamid, Izara Aishah, Fadzli Daniel Ali, Usop Wilcha\\\\2017-08-21\\\\Movie\92 min
Knock Knock\R\\Horror Movies, Thrillers\\\United States, Chile, Israel\Eli Roth\\Keanu Reeves, Lorenza Izzo, Ana de Armas, Aaron Burns, Ignacia Allamand, Dan Baily, Megan Baily, Colleen Camp, Antonio Quercia\\\\2020-11-01\\\\Movie\99 min
Know Your Enemy - Japan\TV-14\\Classic Movies, Documentaries\\\United States\Frank Capra, Joris Ivens\\Walter Huston, Dana Andrews\\\\2017-03-31\\\\Movie\63 min
Koko: The Gorilla Who Talks\TV-G\\Documentaries\\\United Kingdom\Jonathan Taylor\\Demetri Goritsas\\\\2017-03-01\\\\Movie\56 min
Koshish\TV-14\\International Movies, Romantic Movies\\\India\Gulzar\\Sanjeev Kumar, Jaya Bhaduri, Asrani, Seema, Om Shivpuri, Dina Pathak\\\\2019-12-31\\\\Movie\115 min
Kraftidioten\TV-MA\\Comedies, International Movies, Thrillers\\\Norway, Denmark, Sweden\Hans Petter Moland\\Stellan SkarsgÃ¥rd, PÃ¥l Sverre Hagen, Bruno Ganz, Hildegun Riise, Peter Andersson, Birgitte Hjort SÃ¸rensen, Jakob Oftebro, Anders Baasmo Christiansen, Jon Ãigarden, Gard B. Eidsvold, Kristofer Hivju, Birgitte Hjort Sorensen, Stellan Skarsgard\\\\2017-01-05\\\\Movie\117 min
Krish Trish and Baltiboy: Face Your Fears\TV-Y7\\Children & Family Movies\\\India\Tilak Shetty\\Tarun Ratnani, Smita Malhotra, Deepak Chachra\\\\2017-11-17\\\\Movie\65 min
Krisha\R\\Dramas, Independent Movies\\\United States\Trey Edward Shults\\Krisha Fairchild, Alex Dobrenko, Robyn Fairchild, Chris Doubek, Victoria Fairchild, Bryan Casserly, Chase Joliet, Atheena Frizzell, Augustine Frizzell, Bill Wise, Olivia Grace Applegate, Trey Edward Shults\\\\2018-11-07\\\\Movie\81 min
Kristy\NR\\Horror Movies\\\United States\Oliver Blackburn\\Haley Bennett, Ashley Greene, Erica Ash, Lucas Till, Chris Coy, Al Vicente, Wayne PÃ©re, Jon Arthur, Mike Seal\\\\2015-10-31\\\\Movie\85 min
Krystal\R\\Comedies, Dramas\\\United States\William H. Macy\\Rosario Dawson, Nick Robinson, Jacob Latimore, Grant Gustin, William H. Macy, Kathy Bates, Felicity Huffman, William Fichtner, T.I., Rick Fox, Amy Parrish\\\\2019-01-01\\\\Movie\93 min
Kuldip Patwal: I Didn't Do It!\TV-MA\\Dramas, Independent Movies, International Movies\\\India\Remy Kohli\\Deepak Dobriyal, Gulshan Devaiah, Raima Sen, Parvin Dabas, Anurag Arora, Jameel Khan, Priyanka Setia\\\\2019-12-31\\\\Movie\126 min
Kung Fu Magoo\TV-Y7\\Children & Family Movies, Comedies\\\Mexico, United States\AndrÃ©s Couturier\\Dylan Sprouse, Cole Sprouse, Alyson Stoner, Tom Kenny, Chris Parnell, Rodger Bumpass, Maile Flanagan, Wally Wingert, Candi Milo, Jim Ward\\\\2018-08-01\\\\Movie\79 min
Kung Fu Panda: Holiday\TV-PG\\Children & Family Movies, Comedies\\\United States\Tim Johnson\\Jack Black, Angelina Jolie, Dustin Hoffman, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, James Hong, Dan Fogler\\\\2012-12-01\\\\Movie\26 min
Kung Fu Yoga\TV-PG\\Action & Adventure, Comedies, International Movies\\\China, India, Nepal\Stanley Tong\\Jackie Chan, Disha Patani, Amyra Dastur, Sonu Sood, Aarif Rahman, Miya Muqi, Zhang Yixing, Eric Tsang\\\\2017-10-06\\\\Movie\107 min
Kurt & Courtney\R\\Documentaries, Music & Musicals\\\United Kingdom\Nick Broomfield\\Kurt Cobain, Courtney Love\\\\2019-01-08\\\\Movie\95 min
Kurtulus Son Durak\TV-MA\\Comedies, Dramas, International Movies\\\Turkey\Yusuf Pirhasan\\BelÃ§im Bilgin, Demet AkbaÄ, Asuman Dabak, Ayten SoykÃ¶k, Damla SÃ¶nmez, Mete HorozoÄlu, Ahmet MÃ¼mtaz Taylan, Yavuz BingÃ¶l, HÃ¼seyin Soysalan, Tolga KaraÃ§elik, Nihal YalÃ§Ä±n\\\\2017-03-10\\\\Movie\100 min
Kya Kehna\TV-PG\\Dramas, International Movies, Romantic Movies\\\India\Kundan Shah\\Preity Zinta, Saif Ali Khan, Anupam Kher, Farida Jalal, Chandrachur Singh\\\\2018-04-01\\\\Movie\149 min
Kygo: Live at the Hollywood Bowl\TV-MA\\Music & Musicals\\\United States\Devin Chanda\\Kygo\\\\2018-03-12\\\\Movie\52 min
Kyun! Ho Gaya Na\TV-PG\\International Movies, Romantic Movies\\\India\Samir Karnik\\Aishwarya Rai Bachchan, Vivek Oberoi, Amitabh Bachchan, Om Puri, Rati Agnihotri, Sunil Shetty, Tinnu Anand, Rahul Singh\\\\2018-03-01\\\\Movie\165 min
La Ãltima Fiesta\TV-MA\\Comedies, International Movies\\\Argentina\Leandro Mark, NicolÃ¡s Silbert\\NicolÃ¡s VÃ¡zquez, Alan Sabbagh, BenjamÃ­n Amadeo, Eva De Dominici, CÃ©sar BordÃ³n, Julian Kartun, Paula Carruega, Luciano Rossi, Ezequiel Campa\\\\2017-02-01\\\\Movie\104 min
La Coppia dei Campioni\TV-MA\\Comedies, International Movies\\\Italy\Giulio Base\\Massimo Boldi, Massimiliano Tortora, Anna Maria Barbera, Massimo Ceccherini, Pia Lanciotti, Flora Canto\\\\2017-02-15\\\\Movie\88 min
La Viuda Negra\TV-14\\Crime TV Shows, International TV Shows, Spanish-Language TV Shows\\\Colombia, Mexico, United States\Alejandro Lozano\\Ana Serradilla, JuliÃ¡n RomÃ¡n, Ramiro Meneses, Juan Pablo Gamboa, Eileen Moreno, Luis Alfredo Velasco, Margarita Reyes, Alexander Gil, Luis Roberto GuzmÃ¡n, RaÃºl MÃ©ndez\\\\2019-01-15\\\\TV Show\1 Season
Laal Rang\TV-14\\Dramas, International Movies, Thrillers\\\India\Syed Ahmad Afzal\\Randeep Hooda, Piaa Bajpai, Jaihind Kumar, Akshay Oberoi, Rajneesh Duggal, Ashutosh Kaushik, Meenakshi Dixit, Shreya Narayan, Rajendra Sethi\\\\2018-03-01\\\\Movie\143 min
Laddaland\TV-MA\\Horror Movies, International Movies\\\Thailand\Sopon Sukdapisit\\Saharat Sangkapreecha, Pok Piyatida Woramusik, Sutatta Udomsilp, Athipich Chutiwatkajornchai, Deuntem Salitul, Sahajak Boonthanakit\\\\2018-09-07\\\\Movie\112 min
Lady Bloodfight\R\\Action & Adventure\\\Hong Kong\Chris Nahon\\Amy Johnston, Muriel Hofmann, Jenny Wu, Kathy Wu, Jet Tranter, Mayling Ng\\\\2017-08-05\\\\Movie\101 min
Lady in the Water\PG-13\\Sci-Fi & Fantasy, Thrillers\\\United States\M. Night Shyamalan\\Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy RodrÃ­guez, Bill Irwin, Mary Beth Hurt\\\\2019-07-01\\\\Movie\110 min
Lalbaug Parel: Zali Mumbai Sonyachi\TV-MA\\Dramas, International Movies\\\India\Mahesh Manjrekar\\Sachin Khedekar, Seema Biswas, Ankush Chaudhari, Satish Kaushik, Siddarth Jadhav, Shashank Shende, Sameer Dharmadhikari, Karan Patel, Veena Jamkar, Kashmira Shah\\\\2018-03-15\\\\Movie\145 min
Larceny\TV-14\\Action & Adventure\\\United States, Mexico\R. Ellis Frazier\\Dolph Lundgren, Corbin Bernsen, Louis Mandylor, Isaac C. Singleton Jr., Jocelyn Osorio, Eddie J. Fernandez, David Fernandez Jr., Mauricio Mendoza, Steven Dell, Luis Gatica\\\\2017-09-15\\\\Movie\87 min
Last Ferry\TV-MA\\Dramas, Independent Movies, LGBTQ Movies\\\United States\Jaki Bradley\\RamÃ³n O. Torres, Sheldon Best, Myles Clohessy, Larry Owens, Gabriel Sloyer\\\\2020-03-11\\\\Movie\86 min
Last Knights\R\\Action & Adventure\\\United Kingdom, South Korea\Kazuaki Kiriya\\Clive Owen, Morgan Freeman, Cliff Curtis, Aksel Hennie, Peyman Moaadi, Ayelet Zurer, Shohreh Aghdashloo, Tsuyoshi Ihara, Ahn Sung-kee\\\\2019-08-01\\\\Movie\115 min
Last Night\R\\Dramas, Independent Movies, Romantic Movies\\\United States, France\Massy Tadjedin\\Keira Knightley, Sam Worthington, Guillaume Canet, Eva Mendes, Griffin Dunne, Anson Mount, Stephanie Romanov, Scott Adsit, Daniel Eric Gold\\\\2019-01-01\\\\Movie\93 min
Le K Benzema\TV-14\\Documentaries, International Movies, Sports Movies\\\France\Damien Piscarel, Florent Bodin\\Karim Benzema\\\\2018-05-01\\\\Movie\121 min
Leap Year\PG\\Comedies, Romantic Movies\\\United States, Ireland\Anand Tucker\\Amy Adams, Matthew Goode, Adam Scott, John Lithgow, Noel O'Donovan, Tony Rohr, Pat Laffan, Alan Devlin, Ian McElhinney, Dominique McElligott\\\\2019-11-15\\\\Movie\100 min
LeapFrog: Letter Factory\TV-Y\\Children & Family Movies\\\United States\Roy Allen Smith\\Joey Camen, Marie Danielle, Mark Cacciatore, Dave Fennoy, Debi Derryberry\\\\2020-04-15\\\\Movie\37 min
LeapFrog: Numberland\TV-Y\\Movies\\\United States\Ron Myrick\\Jeannie Elias, Kat Feller, Sandy Fox, Cindy Robinson, Richard Rosenblatt\\\\2020-04-15\\\\Movie\33 min
LeapFrog: Phonics Farm\TV-Y\\Movies\\\United States\Ron Myrick\\Jeannie Elias, Kat Feller, Sandy Fox, Cindy Robinson, Richard Rosenblatt\\\\2020-04-15\\\\Movie\35 min
Lechmi\TV-MA\\Comedies, Horror Movies, International Movies\\\India\B.N. Shajeer Sha\\Parvathy Ratheesh, Biju Sopanam, Sethulekshmi Amma, Molly Angamaly\\\\2018-08-01\\\\Movie\147 min
Left Behind\PG-13\\Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy\\\United States, Canada\Vic Armstrong\\Nicolas Cage, Chad Michael Murray, Cassi Thomson, Nicky Whelan, Jordin Sparks, Lea Thompson, Gary Grubbs, Quinton Aaron\\\\2018-12-26\\\\Movie\110 min
Legend of the Guardians: The Owls of Ga'Hoole\PG\\Children & Family Movies\\\United States, Australia\Zack Snyder\\Helen Mirren, Geoffrey Rush, Jim Sturgess, Hugo Weaving, Emily Barclay, Abbie Cornish, Ryan Kwanten, Anthony LaPaglia, Miriam Margolyes, Sam Neill\\\\2020-01-01\\\\Movie\97 min
Legend of the Naga Pearls\TV-MA\\Action & Adventure, International Movies, Sci-Fi & Fantasy\\\China\Yang Lei\\Darren Wang, Zhang Tianai, Sheng Guansen, Simon Yam, Wang Xun, Zhao Jian, Xing Yu, Hu Bing, He Sui, Luxia Jiang\\\\2018-03-30\\\\Movie\108 min
Legendary Weapons of China\TV-14\\Action & Adventure, Cult Movies, International Movies\\\Hong Kong\Chia-Liang Liu\\Gordon Liu, Chia Yung Liu, Hou Hsiao, Chia-Liang Liu, Tiet Wo Chu, Sheng Fu, Kara Hui\\\\2018-08-16\\\\Movie\101 min
Legion\R\\Action & Adventure, Horror Movies, Sci-Fi & Fantasy\\\United States\Scott Stewart\\Paul Bettany, Lucas Black, Tyrese Gibson, Adrianne Palicki, Charles S. Dutton, Jon Tenney, Kevin Durand, Willa Holland, Kate Walsh, Dennis Quaid, Jeanette Miller, Cameron Harlow, Doug Jones, Josh Stamberg, Yancey Arias\\\\2019-11-01\\\\Movie\100 min
Lego Friends: Girls on a Mission\TV-Y\\Kids' TV\\\Denmark\Andrew Tan, Stephen Murray\\Jasmine St. Clair, Allegra Clark, Rosamund Marks, Faye Mata, Kira Buckland, David Roach, Bradley Venable\\\\2019-02-01\\\\TV Show\1 Season
Leo the Lion\TV-Y7-FV\\Children & Family Movies, Comedies\\\United States, Italy\Mario Cambi\\Daniel Amerman, John Cygan, Matthew Mercer, Amanda Allan, Porter Hansen, Debi Derryberry, Mari Devon, Eileen Galindo, Cole Sand\\\\2015-12-20\\\\Movie\78 min
Let There Be Light\TV-PG\\Classic Movies, Documentaries\\\United States\John Huston\\Walter Huston\\\\2017-03-31\\\\Movie\58 min
Leyla and Mecnun\TV-MA\\International TV Shows, Romantic TV Shows, TV Comedies\\\Turkey\Onur ÃnlÃ¼\\Ali Atay, Melis Birkan, Serkan Keskin, Ahmet MÃ¼mtaz Taylan, Cengiz Bozkurt, Osman Sonant, KÃ¶ksal EngÃ¼r, Ege Tanman, Ä°Åtar GÃ¶kseven\\\\2017-04-15\\\\TV Show\3 Seasons
Lez Bomb\TV-14\\Comedies, LGBTQ Movies\\\United States\Jenna Laurenzo\\Jenna Laurenzo, Deirdre O'Connell, Brandon Michael Hall, Kevin Pollak, Elaine Hendrix, Steve Guttenberg, Cloris Leachman, Bruce Dern\\\\2019-02-07\\\\Movie\90 min
Life After Beth\R\\Comedies, Horror Movies, Independent Movies\\\United States\Jeff Baena\\Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon, Cheryl Hines, Paul Reiser, Matthew Gray Gubler, Anna Kendrick, Paul Weitz\\\\2018-07-21\\\\Movie\89 min
Lifechanger\TV-MA\\Horror Movies, Independent Movies, Thrillers\\\Canada\Justin McConnell\\Lora Burke, Jack Foley, Bill Oberst Jr., Elitsa Bako, Sam James White, Rachel Vanduzer, Steve Kasan\\\\2019-05-28\\\\Movie\84 min
Lifeline\TV-14\\Action & Adventure, International Movies\\\Hong Kong\Johnnie To\\Lau Ching Wan, Alex Fong, Carman Lee, Ruby Wong, Raymond Wong Ho-Yin, Damian Lau, Lam Suet, Kenneth Chan\\\\2018-08-16\\\\Movie\104 min
Like Arrows\TV-PG\\Dramas, Faith & Spirituality\\\United States\Kevin Peeples\\Micah Lynn Hanson, Alan Powell, Elizabeth Becka, Garry Nation, Joseph Callender, Anisa Nyell Johnson, Aowyn Grace Peoples, John Jackson Hunter, Alex Kendrick\\\\2019-05-06\\\\Movie\99 min
